date,prompt_version,episode_index,step_index,topology_name,load_regime,qot_pressure_regime,services_processed,winner_heuristic,winner_proposed_by,winner_raw_action,winner_decoded_path_nodes,winner_modulation_name,winner_initial_slot,winner_slot_end_exclusive,winner_path_hops,winner_path_length_km,judge_called,winner_confidence,decisive_signals_summary,agrees_with_baseline,fallback_reason,judge_error_message,post_status,post_accepted,post_reward,episode_service_blocking_rate,episode_bit_rate_blocking_rate,episode_disrupted_services_rate
21-03,v2_blocking_risk_compact_payload,3,558,Nobel Europe backbone,moderate,critical,558,random,random,510,Munich->Berlin->Copenhagen->Oslo,QPSK,190,192,3,1312.663,True,0.6,qot_safety:first_fit(high) | fragmentation:random(high),True,none,,accepted,True,0.9806685906850423,0.1001788908765653,0.20977821345423356,0.0
21-03,v2_blocking_risk_compact_payload,3,559,Nobel Europe backbone,moderate,critical,559,load_balancing,load_balancing,4296,Amsterdam->Brussels->Frankfurt->Strasbourg->Zurich->Milan->Munich,QPSK,136,140,6,1414.252,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(high),True,none,,accepted,True,1.0088665012518565,0.1,0.20952147839921675,0.0
21-03,v2_blocking_risk_compact_payload,3,560,Nobel Europe backbone,moderate,critical,560,random,random,877,Madrid->Barcelona->Lyon->Zurich,BPSK,237,238,3,1337.704,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.8527132531007132,0.09982174688057041,0.2094958394517866,0.0
21-03,v2_blocking_risk_compact_payload,3,561,Nobel Europe backbone,moderate,critical,561,random,random,275,Lyon->Paris,8QAM,275,277,1,384.113,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0249137344164776,0.099644128113879,0.20939334637964774,0.0
21-03,v2_blocking_risk_compact_payload,3,562,Nobel Europe backbone,moderate,critical,562,first_fit,first_fit,365,Amsterdam->Hamburg->Berlin->Copenhagen->Oslo,QPSK,45,47,4,1456.378,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9751095573107401,0.0994671403197158,0.20929095354523228,0.0
21-03,v2_blocking_risk_compact_payload,3,563,Nobel Europe backbone,moderate,critical,563,random,random,1717,Budapest->Warsaw->Berlin->Copenhagen,BPSK,117,121,3,1403.806,True,0.6,qot_safety:first_fit(high) | fragmentation:random(high),False,none,,accepted,True,0.982002177059961,0.09929078014184398,0.20918866080156404,0.0
21-03,v2_blocking_risk_compact_payload,3,564,Nobel Europe backbone,moderate,critical,564,load_balancing,load_balancing,4424,Munich->Vienna->Prague->Budapest->Belgrade->Zagreb,QPSK,264,265,5,1797.1109999999999,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(high),True,none,,accepted,True,0.8493568668762843,0.09911504424778761,0.20916310323762982,0.0
21-03,v2_blocking_risk_compact_payload,3,565,Nobel Europe backbone,moderate,critical,565,load_balancing,load_balancing,2256,Dublin->Glasgow->Amsterdam->Brussels->Paris,QPSK,16,20,4,1418.0919999999999,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.0071268777052562,0.0989399293286219,0.20890787065283709,0.0
21-03,v2_blocking_risk_compact_payload,3,566,Nobel Europe backbone,moderate,critical,566,random,random,1749,Glasgow->Amsterdam->Hamburg->Berlin->Warsaw->Stockholm,BPSK,149,153,5,2614.018,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.966499771893335,0.09876543209876543,0.2088059519453592,0.0
21-03,v2_blocking_risk_compact_payload,3,567,Nobel Europe backbone,moderate,critical,567,first_fit,first_fit,561,Budapest->Prague->Vienna->Munich,QPSK,241,257,3,1084.376,True,0.85,qot_safety:load_balancing(high) | fragmentation:random(medium),True,none,,accepted,True,1.0620896082992355,0.09859154929577464,0.2077922077922078,0.0
21-03,v2_blocking_risk_compact_payload,3,568,Nobel Europe backbone,moderate,critical,568,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.10017574692442882,0.21161976084068124,0.0
21-03,v2_blocking_risk_compact_payload,3,569,Nobel Europe backbone,moderate,critical,569,first_fit,first_fit|load_balancing,54,Bordeaux->Paris->Brussels,8QAM,54,65,2,749.158,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,1.00290859490633,0.1,0.21060223584565452,0.0
21-03,v2_blocking_risk_compact_payload,3,570,Nobel Europe backbone,moderate,critical,570,first_fit,first_fit|load_balancing,336,Dublin->London->Paris->Bordeaux->Madrid,QPSK,16,18,4,1837.899,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.9321372667948404,0.09982486865148861,0.2105010212663703,0.0
21-03,v2_blocking_risk_compact_payload,3,571,Nobel Europe backbone,moderate,critical,571,random,random,3834,Lyon->Paris->Strasbourg->Frankfurt->Munich->Vienna,BPSK,314,315,5,1646.641,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.8545496867302186,0.09965034965034965,0.21047573282075924,0.0
21-03,v2_blocking_risk_compact_payload,3,572,Nobel Europe backbone,moderate,critical,572,first_fit,first_fit,358,Paris->Brussels->Amsterdam->Hamburg->Berlin->Warsaw,QPSK,38,42,5,1591.6840000000002,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),False,none,,accepted,True,0.9996374091242128,0.09947643979057591,0.21022318214542837,0.0
21-03,v2_blocking_risk_compact_payload,3,573,Nobel Europe backbone,moderate,critical,573,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.10104529616724739,0.2139957009792214,0.0
21-03,v2_blocking_risk_compact_payload,3,574,Nobel Europe backbone,moderate,critical,574,random,random,783,Athens->Belgrade,BPSK,143,175,1,811.05,True,0.65,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9701703888767711,0.10086956521739131,0.2129783693843594,0.0
21-03,v2_blocking_risk_compact_payload,3,575,Nobel Europe backbone,moderate,critical,575,load_balancing,load_balancing,1348,Amsterdam->Glasgow->Dublin,QPSK,68,84,2,963.3019999999999,True,0.6,qot_safety:load_balancing(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0640139194826286,0.10069444444444445,0.21197066477407145,0.0
21-03,v2_blocking_risk_compact_payload,3,576,Nobel Europe backbone,moderate,critical,576,load_balancing,load_balancing,3509,London->Amsterdam->Brussels->Frankfurt->Strasbourg->Zurich->Lyon,QPSK,309,313,6,1522.536,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.0116934935251871,0.10051993067590988,0.21172022684310018,0.0
21-03,v2_blocking_risk_compact_payload,3,577,Nobel Europe backbone,moderate,critical,577,load_balancing,load_balancing,2246,Copenhagen->Oslo->Stockholm->Warsaw,QPSK,6,10,3,1704.192,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0182337592045465,0.10034602076124567,0.21147037998583904,0.0
21-03,v2_blocking_risk_compact_payload,3,578,Nobel Europe backbone,moderate,critical,578,first_fit,first_fit,354,Barcelona->Lyon->Paris->London,QPSK,34,36,3,1241.935,True,0.6,qot_safety:load_balancing(high) | fragmentation:random(medium),True,none,,accepted,True,0.9765181998411814,0.1001727115716753,0.21137060627506488,0.0
21-03,v2_blocking_risk_compact_payload,3,579,Nobel Europe backbone,moderate,critical,579,load_balancing,load_balancing,3308,Dublin->Glasgow->Amsterdam->London->Paris,QPSK,108,112,4,1644.444,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.011356035868327,0.1,0.2111215834118756,0.0
21-03,v2_blocking_risk_compact_payload,3,580,Nobel Europe backbone,moderate,critical,580,first_fit,first_fit,446,Bordeaux->Paris->Brussels->Amsterdam->Hamburg->Berlin->Copenhagen->Oslo->Stockholm,QPSK,126,130,8,2828.104,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9797970155874888,0.09982788296041308,0.21087314662273476,0.0
21-03,v2_blocking_risk_compact_payload,3,581,Nobel Europe backbone,moderate,critical,581,random,random,588,Glasgow->Dublin->London->Paris->Lyon,QPSK,268,272,4,1486.0040000000001,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.014569739686946,0.09965635738831616,0.21062529384109074,0.0
21-03,v2_blocking_risk_compact_payload,3,582,Nobel Europe backbone,moderate,critical,582,first_fit,first_fit|load_balancing,1596,Dublin->Glasgow->Amsterdam->Hamburg->Berlin->Warsaw,QPSK,316,317,5,2100.196,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.8268248731891314,0.09948542024013722,0.21060054060406627,0.0
21-03,v2_blocking_risk_compact_payload,3,583,Nobel Europe backbone,moderate,critical,583,first_fit,first_fit|load_balancing,336,Amsterdam->Brussels->Frankfurt->Strasbourg,QPSK,16,17,3,695.036,True,0.0,,True,judge_error:RuntimeError:LLM judge failed after 3 attempts: 'winner',LLM judge failed after 3 attempts: 'winner',accepted,True,0.9689669946829478,0.09931506849315068,0.21057579318448882,0.0
21-03,v2_blocking_risk_compact_payload,3,584,Nobel Europe backbone,moderate,critical,584,first_fit,first_fit|load_balancing|random,2366,Strasbourg->Zurich->Milan->Munich->Berlin->Warsaw,QPSK,126,142,5,1712.395,False,0.0,,True,single_candidate,,accepted,True,0.9958925850937764,0.09914529914529914,0.2095906432748538,0.0
21-03,v2_blocking_risk_compact_payload,3,585,Nobel Europe backbone,moderate,critical,585,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.10068259385665529,0.21327124563445868,0.0
21-03,v2_blocking_risk_compact_payload,3,586,Nobel Europe backbone,moderate,critical,586,first_fit,first_fit,1399,Berlin->Munich->Milan->Zurich->Lyon,QPSK,119,123,4,1423.074,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,1.0086079339186351,0.10051107325383304,0.21302325581395348,0.0
21-03,v2_blocking_risk_compact_payload,3,587,Nobel Europe backbone,moderate,critical,587,load_balancing,load_balancing|random,1539,Bordeaux->Paris->Lyon->Zurich->Milan->Rome,QPSK,259,263,5,1939.0590000000002,True,0.85,fragmentation:first_fit(high) | qot_safety:load_balancing(high),True,none,,accepted,True,1.0141900221506754,0.10034013605442177,0.21277584204413472,0.0
21-03,v2_blocking_risk_compact_payload,3,588,Nobel Europe backbone,moderate,critical,588,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.10186757215619695,0.21641618497109827,0.0
21-03,v2_blocking_risk_compact_payload,3,589,Nobel Europe backbone,moderate,critical,589,random,random,3275,Vienna->Zagreb->Belgrade->Budapest->Warsaw,QPSK,75,79,4,1561.5140000000001,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0120746296845997,0.1016949152542373,0.2161662817551963,0.0
21-03,v2_blocking_risk_compact_payload,3,590,Nobel Europe backbone,moderate,critical,590,random,random,365,Glasgow->Amsterdam->Brussels->Frankfurt->Strasbourg,QPSK,45,47,4,1371.865,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9773011905156697,0.10152284263959391,0.21606648199445982,0.0
21-03,v2_blocking_risk_compact_payload,3,591,Nobel Europe backbone,moderate,critical,591,load_balancing,load_balancing,3309,Belgrade->Zagreb->Vienna->Munich->Frankfurt->Strasbourg->Paris->Bordeaux->Madrid,QPSK,109,113,8,2967.6059999999998,True,0.75,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9749248663584391,0.10135135135135136,0.21581738528937053,0.0
21-03,v2_blocking_risk_compact_payload,3,592,Nobel Europe backbone,moderate,critical,592,load_balancing,load_balancing,2246,Bordeaux->Paris->Strasbourg->Frankfurt->Hamburg,QPSK,6,7,4,1455.88,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,0.8674957702557246,0.10118043844856661,0.21579250720461096,0.0
21-03,v2_blocking_risk_compact_payload,3,593,Nobel Europe backbone,moderate,critical,593,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.1026936026936027,0.21939185312679288,0.0
21-03,v2_blocking_risk_compact_payload,3,594,Nobel Europe backbone,moderate,critical,594,random,random,1881,Dublin->Glasgow->Amsterdam->Hamburg->Berlin->Warsaw,BPSK,281,285,5,2100.196,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9682926199709376,0.10252100840336134,0.2192912031196238,0.0
21-03,v2_blocking_risk_compact_payload,3,595,Nobel Europe backbone,moderate,critical,595,load_balancing,load_balancing,2264,Athens->Belgrade->Budapest->Warsaw->Stockholm->Oslo,QPSK,24,28,5,2921.4120000000003,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high),False,none,,accepted,True,0.984498248497645,0.10234899328859061,0.21903998167029443,0.0
21-03,v2_blocking_risk_compact_payload,3,596,Nobel Europe backbone,moderate,critical,596,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.10385259631490787,0.21912943871706758,0.0
21-03,v2_blocking_risk_compact_payload,3,597,Nobel Europe backbone,moderate,critical,597,random,random,549,Amsterdam->Hamburg->Berlin->Prague,QPSK,229,230,3,896.612,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.8687887112299602,0.10367892976588629,0.21910434085442676,0.0
21-03,v2_blocking_risk_compact_payload,3,598,Nobel Europe backbone,moderate,critical,598,load_balancing,load_balancing,1411,Amsterdam->Brussels->Frankfurt->Munich->Vienna->Zagreb,QPSK,131,135,5,1461.625,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high),True,none,,accepted,True,1.0091169277826946,0.10350584307178631,0.21885367806887085,0.0
21-03,v2_blocking_risk_compact_payload,3,599,Nobel Europe backbone,moderate,critical,599,random,random,599,Milan->Munich->Berlin->Copenhagen->Oslo,QPSK,279,283,4,1666.1940000000002,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.014319614788207,0.10333333333333333,0.218603588161353,0.0
21-03,v2_blocking_risk_compact_payload,3,600,Nobel Europe backbone,moderate,critical,600,first_fit,first_fit|load_balancing,0,Brussels->Frankfurt,8QAM,0,1,1,300.722,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.9343219220638276,0.10316139767054909,0.21857861060329067,0.0
21-03,v2_blocking_risk_compact_payload,3,601,Nobel Europe backbone,moderate,critical,601,first_fit,first_fit,328,Bordeaux->Paris->Brussels->Frankfurt->Munich->Vienna,QPSK,8,10,5,1721.7050000000002,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9644687453905741,0.10299003322259136,0.21847875742348105,0.0
21-03,v2_blocking_risk_compact_payload,3,602,Nobel Europe backbone,moderate,critical,602,load_balancing,load_balancing,3464,Hamburg->Frankfurt->Strasbourg->Zurich->Lyon->Barcelona->Madrid,QPSK,264,265,6,2061.501,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.8273649806777637,0.10281923714759536,0.21845380838186593,0.0
21-03,v2_blocking_risk_compact_payload,3,603,Nobel Europe backbone,moderate,critical,603,load_balancing,load_balancing,320,Belgrade->Budapest->Warsaw,QPSK,0,1,2,878.917,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.971769372622172,0.10264900662251655,0.21842886503767983,0.0
21-03,v2_blocking_risk_compact_payload,3,604,Nobel Europe backbone,moderate,critical,604,load_balancing,load_balancing,1587,Budapest->Warsaw->Berlin->Hamburg->Amsterdam->London,QPSK,307,308,5,2018.839,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),False,none,,accepted,True,0.8568744213848065,0.1024793388429752,0.21840392738897135,0.0
21-03,v2_blocking_risk_compact_payload,3,605,Nobel Europe backbone,moderate,critical,605,random,random,758,Oslo->Stockholm->Warsaw,BPSK,118,119,2,1231.445,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.8887032590511567,0.10231023102310231,0.21837899543378994,0.0
21-03,v2_blocking_risk_compact_payload,3,606,Nobel Europe backbone,moderate,critical,606,random,random,620,Copenhagen->Berlin->Hamburg->Amsterdam->Glasgow,QPSK,300,301,4,1660.46,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.8701174764164413,0.10214168039538715,0.21835406917018604,0.0
21-03,v2_blocking_risk_compact_payload,3,607,Nobel Europe backbone,moderate,critical,607,first_fit,first_fit|load_balancing,408,Stockholm->Warsaw->Budapest->Belgrade->Zagreb,QPSK,88,92,4,2064.149,True,0.75,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,1.0113921264807384,0.10197368421052631,0.21810511914262912,0.0
21-03,v2_blocking_risk_compact_payload,3,608,Nobel Europe backbone,moderate,critical,608,load_balancing,load_balancing,507,Glasgow->Amsterdam->Brussels->Frankfurt->Strasbourg->Zurich->Milan,QPSK,187,189,6,1737.55,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high),False,none,,accepted,True,0.93758252064387,0.10180623973727422,0.218005698005698,0.0
21-03,v2_blocking_risk_compact_payload,3,609,Nobel Europe backbone,moderate,critical,609,first_fit,first_fit|load_balancing,29,Athens->Belgrade,8QAM,29,40,1,811.05,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.9544627010822297,0.10163934426229508,0.21701644923425978,0.0
21-03,v2_blocking_risk_compact_payload,3,610,Nobel Europe backbone,moderate,critical,610,first_fit,first_fit,320,Dublin->London->Paris,QPSK,0,1,2,815.4179999999999,True,0.6,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,0.9704169909159343,0.10147299509001637,0.21699183303085298,0.0
21-03,v2_blocking_risk_compact_payload,3,611,Nobel Europe backbone,moderate,critical,611,random,random,3718,Hamburg->Frankfurt->Strasbourg->Paris->Lyon,BPSK,198,202,4,1354.207,True,0.65,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9785417101982361,0.10130718954248366,0.21689342403628117,0.0
